,date,tone_i_n2v,tone_i_ft,tone_i_nb1,tone_i_nb2,tone_i_kosac
34,2012-02-09,-0.2564102564102564,-0.5332722832722833,0.2684371184371184,0.0,0.04012044478103786
35,2012-03-08,-0.15384615384615385,-0.5047072810230705,0.24884004884004884,0.0,0.04494637273690358
36,2012-04-13,-0.15384615384615385,-0.5775946275946275,0.05384615384615386,0.0,0.036576986982666496
37,2012-05-10,-0.25,-0.5798941798941799,0.1083994708994709,0.0,0.016749427019909512
38,2012-06-08,-0.15384615384615385,-0.429585798816568,0.30842490842490844,0.0,0.027364913609950477
39,2012-07-12,0.0,-0.613919413919414,-0.05925612848689772,0.0,0.07479054212085887
40,2012-08-09,0.0,-0.7205128205128205,0.1684981684981685,0.0,0.0867655517893152
41,2012-09-13,0.0,-0.7000420875420875,-0.037500000000000006,0.0,0.08976779441175727
42,2012-10-11,0.0,-0.7193306693306692,-0.2067765567765568,0.0,0.07558143610775189
43,2012-11-09,0.0,-0.6095238095238096,-0.033699633699633684,0.0,-0.00156029156029156
44,2012-12-13,0.08333333333333333,-0.7934343434343435,0.0018518518518518545,0.0,0.006221385702136814
45,2013-01-11,0.0,-0.5975355054302423,0.09547258297258299,0.0,0.059485952500658384
46,2013-02-14,0.0,-0.5104377104377105,-0.04821428571428571,0.0,0.04909977971572174
47,2013-03-14,0.0,-0.5114057239057239,0.10416666666666667,0.0,0.04282092379491228
48,2013-04-11,0.0,-0.5492424242424242,0.18392857142857144,0.0,0.04898087498643767
49,2013-05-09,0.0,-0.4061501300631735,0.032295482295482306,0.0,0.056434204156450944
50,2013-06-13,0.0,-0.46987734487734484,0.2704365079365079,0.0,0.06444115822389333
51,2013-07-11,0.07142857142857142,-0.6841908091908092,0.16156462585034012,0.0,0.042714583677266084
52,2013-08-08,0.07692307692307693,-0.6183039183039184,0.10897435897435898,0.0,0.020161852924001262
53,2013-09-12,-0.07692307692307693,-0.5664224664224664,-0.03263403263403264,0.0,0.0679188028089127
54,2013-10-10,-0.14285714285714285,-0.5594104308390022,0.13382807668521954,0.0,0.10307812229648923
55,2013-11-14,-0.07142857142857142,-0.3992019884877028,0.16665120593692023,0.0,0.03048499322928993
56,2013-12-12,-0.15384615384615385,-0.48056388056388055,0.19200244200244201,0.0,0.08709485886922345
57,2014-01-09,-0.07692307692307693,-0.5607226107226106,0.13485958485958485,0.0,0.04641645232435672
58,2014-02-13,-0.15384615384615385,-0.5753357753357753,0.07216117216117215,0.0,0.04889857059184926
59,2014-03-13,0.0,-0.5672008547008547,0.03657407407407407,0.0,0.023150633155992317
60,2014-04-10,0.0,-0.4477189477189477,0.09871794871794873,0.0,0.08821772778986339
61,2014-05-09,0.0,-0.6238196444078797,0.07692307692307693,0.0,0.0782693338422554
62,2014-06-12,0.0,-0.6355360325948561,0.13787878787878788,0.0,0.07048765083109662
63,2014-07-10,0.07692307692307693,-0.6535409035409034,-0.003846153846153858,0.0,0.10260976417027154
64,2014-08-14,0.14285714285714285,-0.4400488400488401,0.0010204081632653064,0.0,0.10918694400837257
65,2014-09-12,0.07142857142857142,-0.6221833721833722,0.031632653061224494,0.0,0.09067333266447122
66,2014-10-15,-0.14285714285714285,-0.5032106782106782,0.03435374149659863,0.0,0.09412330823802388
67,2014-11-13,0.0,-0.6089002267573697,0.06768707482993197,0.0,0.07971167414334154
68,2014-12-11,0.0,-0.5612760255617398,0.19285714285714287,0.0,0.0716574444939221
69,2015-01-15,-0.07142857142857142,-0.6015873015873016,0.18571428571428572,0.0,0.10101678300101187
70,2015-02-17,0.13333333333333333,-0.601107041107041,0.1834054834054834,0.0,0.08125074719649515
71,2015-03-12,0.058823529411764705,-0.604014939309057,-0.005322128851540614,0.0,0.13333209654008088
72,2015-04-09,-0.06666666666666667,-0.5041991341991342,0.06444444444444446,0.0,0.11594989505002021
73,2015-05-15,-0.0625,-0.5565476190476191,-0.06547619047619047,0.0,0.0772790412146749
74,2015-06-11,-0.125,-0.3096230158730159,-0.09017857142857144,0.0,0.11222276120408547
75,2015-07-09,-0.2,-0.32349206349206344,0.006666666666666672,0.0,0.12511174199236677
76,2015-08-13,-0.13333333333333333,-0.4265897065897066,-0.026031746031746027,0.0,0.06465671491901298
77,2015-09-11,-0.058823529411764705,-0.5193659281894576,-0.06274509803921567,0.0,0.11959406015795754
78,2015-10-15,-0.0625,-0.6413194444444444,0.0625,0.0,0.037902976016709417
79,2015-11-12,-0.06666666666666667,-0.5218518518518518,0.013333333333333334,0.0,0.09984699743876607
80,2015-12-10,-0.07142857142857142,-0.5686507936507936,0.06666666666666667,0.0,0.10899231616362107
81,2016-01-14,0.0,-0.6345646945646946,0.14222222222222222,0.0,0.08920910559736607
82,2016-02-16,0.0625,-0.5131944444444444,0.16875,0.0,0.13968112842535682
83,2016-03-10,-0.058823529411764705,-0.48286647992530346,0.04817927170868347,0.0,0.09866859945222269
84,2016-04-19,0.0,-0.5531279178338002,0.10980392156862745,0.0,0.1572674534094688
85,2016-05-13,-0.0625,-0.5918154761904761,0.06875,0.0,0.08738002562814615
86,2016-06-09,-0.11111111111111112,-0.44666666666666666,0.0688888888888889,0.0,0.09244711378229759
87,2016-07-14,-0.13333333333333333,-0.35259259259259257,0.19047619047619044,0.0,0.06290455044325013
88,2016-08-11,-0.13333333333333333,-0.3935353535353535,0.06746031746031747,0.0,0.11104228280389271
89,2016-09-09,-0.14285714285714285,-0.3891156462585034,0.11309523809523811,0.0,0.12069899042496612
90,2016-10-13,-0.06666666666666667,-0.42793650793650795,0.36,0.0,0.2058951831296232
91,2016-11-11,-0.07142857142857142,-0.3991805813234385,0.24761904761904763,0.0,0.17227665817891383
92,2016-12-15,-0.06666666666666667,-0.5653294853294853,0.30878306878306877,0.0,0.12174280891089041
93,2017-01-13,-0.1111111111111111,-0.5341269841269841,-0.1021164021164021,0.0,0.09217023717023717
94,2017-02-23,-0.05263157894736842,-0.4383040935672515,0.024310776942355884,0.0,0.08433532680806877
95,2017-04-13,0.0,-0.4555137844611529,0.004260651629072681,0.0,0.06786697134994349
96,2017-05-25,0.0,-0.36645021645021647,0.12030075187969924,0.0,0.14677928539098492
97,2017-07-13,-0.10526315789473684,-0.5518379281537176,0.20213032581453635,0.0,0.12391798404915562
98,2017-08-31,-0.05263157894736842,-0.44176349965823647,0.01027568922305764,0.0,0.1138437821456026
99,2017-10-19,-0.09523809523809523,-0.3663643235071807,0.2737339380196523,0.0,0.12210516235284037
100,2017-11-30,-0.10526315789473684,-0.5404723931039721,0.15846434267486897,0.0,0.11595071562726703
101,2018-01-18,-0.1,-0.5228571428571429,0.21115800865800866,0.0,0.09157102673196235
102,2018-02-27,-0.26666666666666666,-0.43928571428571433,0.3038095238095238,0.0,0.11163269461173234
103,2018-04-12,-0.047619047619047616,-0.48299319727891155,0.19841269841269837,0.0,0.10784757983894203
104,2018-05-24,-0.05,-0.5304761904761904,0.1680952380952381,0.0,0.07696200976845732
105,2018-07-12,0.07936507936507937,-0.2979591836734694,0.27346938775510204,0.0,0.06912536805239775
106,2018-08-31,0.0,-0.42164502164502166,0.16298701298701299,0.0,0.046260669879577214
107,2018-10-18,-0.05,-0.42023809523809524,0.27,0.0,0.06656082096289392
108,2018-11-30,-0.05,-0.5095238095238095,0.06952380952380952,0.0,0.034209451829043315
109,2019-01-24,-0.09649122807017543,-0.3814878104351789,0.11403508771929827,0.0,0.02793188049144436
110,2019-02-28,-0.17543859649122806,-0.46942998521945895,0.13032581453634084,0.0,0.031983730323735
111,2019-04-18,0.10526315789473684,-0.34385964912280703,-0.011946532999164582,0.0,0.08771113807251311
112,2019-05-31,-0.07407407407407407,-0.24013024013024012,0.1829244829244829,0.0,0.09083961923487206
113,2019-07-18,-0.018518518518518514,-0.4252645502645503,0.009259259259259257,0.0,0.054479733321733885
114,2019-08-30,-0.05263157894736842,-0.3238095238095238,0.2211779448621554,0.0,0.01131232500202839
115,2019-10-16,0.05555555555555555,-0.3345238095238095,0.15025252525252525,0.0,0.04515647493616713
116,2019-11-29,-0.058823529411764705,-0.5087216704863763,0.27091503267973854,0.0,0.07044447223319726
117,2020-01-17,0.11764705882352941,-0.4591036414565826,0.07635599694423224,0.0,0.08500260148847164
118,2020-02-27,0.0,-0.28769841269841273,0.11269841269841269,0.0,0.08999384853647158
119,2020-03-16,-0.2,-0.24,-0.17714285714285713,0.0,0.1525329378321592
120,2020-04-09,-0.11764705882352941,-0.47161531279178337,0.3072829131652661,0.0,0.11203058892317068
121,2020-05-28,-0.046296296296296294,-0.4876984126984127,0.30886243386243384,0.0,0.11902049738914974
122,2020-07-16,0.019607843137254912,-0.5624649859943978,0.07257448433919024,0.0,0.07386091112039556
123,2020-08-27,-0.03703703703703704,-0.4732804232804233,0.20211640211640214,0.0,0.07390665032608766
124,2020-10-14,-0.11764705882352941,-0.5291316526610644,0.21078431372549017,0.0,0.10178895841299933
125,2020-11-26,-0.0625,-0.5586038961038962,0.16736111111111113,0.0,0.09315975087714218
126,2021-01-15,0.1607843137254902,-0.63468720821662,0.28104575163398693,0.0,0.10120206725267972
127,2021-02-25,0.07777777777777778,-0.5500440917107583,0.15026455026455027,0.0,0.12103255306153857
128,2021-04-15,0.10185185185185185,-0.31058201058201057,0.16287477954144622,0.0,0.11940697768901143
129,2021-05-27,0.07407407407407407,-0.42839506172839503,0.037469937469937466,0.0,0.1106714799769743
130,2021-07-15,0.19999999999999998,-0.4445279866332498,0.3744360902255639,0.0,0.09749827203121901
131,2021-08-26,0.17407407407407408,-0.46524771524771524,0.2518518518518518,0.0,0.1355856263048049
132,2021-10-12,0.23529411764705882,-0.5433155080213904,0.16474407944996178,0.0,0.0955716537072863
133,2021-11-25,0.14736842105263157,-0.42207792207792205,0.28820156451735396,0.0,0.12794161628022774
134,2022-01-14,0.08333333333333334,-0.5275757575757576,0.1555921855921856,0.0,0.12257880936909069
135,2022-02-24,0.05263157894736842,-0.4032125768967874,0.31967097230255126,0.0,0.12040357144139618
136,2022-04-14,0.03508771929824562,-0.46928685349737986,0.13740031897926633,0.0,0.1057538731394671
137,2022-05-26,-0.035087719298245605,-0.31353383458646616,0.22951127819548872,0.0,0.081575957112705
138,2022-07-13,0.07936507936507937,-0.14912864912864912,0.2600907029478458,0.0,0.03637863326770645
139,2022-08-25,0.0,-0.16666666666666666,0.3189594356261023,0.0,0.09627956816209465
140,2022-10-12,0.05263157894736842,-0.1164578111946533,0.26701602491076176,0.0,0.10793011918026973
141,2022-11-24,0.05263157894736842,-0.26682615629984047,0.35664160401002504,0.0,0.10658797436122781
142,2023-01-13,0.05,-0.3324320124320124,0.3334090909090909,0.0,0.12966898460002224
143,2023-02-23,0.033333333333333326,-0.3697752247752248,0.11626984126984127,0.0,0.12194635339738522
144,2023-04-11,0.0625,-0.35894244644244644,0.3378639878639879,0.0,0.12577136114572987
145,2023-05-25,0.07575757575757576,-0.4115884115884116,0.333982683982684,0.0,0.12087607408059863
146,2023-07-13,0.16666666666666669,-0.4463858363858364,0.28669191919191916,0.0,0.09885172711488217
147,2023-08-24,0.08333333333333333,-0.41595117845117846,0.18581349206349207,0.0,0.13240954487429835
148,2023-10-19,-0.06818181818181818,-0.25436507936507935,0.3137973137973138,0.0,0.08183605210079353
149,2023-11-30,-0.043478260869565216,-0.29364765669113496,0.40893719806763285,0.0,0.1340699902723033
150,2024-01-11,-0.043478260869565216,-0.4799948843427104,0.2496894409937888,0.0,0.13615937677177198
151,2024-02-22,-0.08695652173913043,-0.41579073100812236,0.17391304347826086,0.0,0.1251781054977986
152,2024-04-12,-0.15,-0.34674603174603175,0.24420634920634918,0.0,0.10852008302852478
153,2024-05-23,-0.14285714285714285,-0.34879406307977734,0.24047619047619045,0.0,0.11041350974803577
154,2024-07-11,-0.18055555555555555,-0.4980689449439449,0.2197420634920635,0.0,0.12285942984218846
155,2024-08-22,-0.23076923076923078,-0.3699704142011834,0.3958957708957709,0.0,0.09812961482148144
156,2024-10-11,-0.18181818181818182,-0.4400027779706924,0.05470615243342516,0.0,0.11860984407542556
157,2024-11-28,-0.15384615384615385,-0.4441321499013807,0.23864468864468866,0.0,0.10545494484322285
158,2025-01-16,-0.14285714285714285,-0.3008605151462294,0.13968253968253969,0.0,0.08791072865433308
159,2025-02-25,-0.09090909090909091,-0.4253721424774056,0.16948051948051945,0.0,0.157943994869184
